74	43.7344	-107831524.3998
75	44.3901	-104505816.3773
76	44.9486	-106882834.0529
77	45.4183	-105196821.2501
78	45.8802	-108208648.5707
79	46.4477	-105377351.4487
80	46.8698	-96941196.2164
81	47.4627	-96010499.4051
82	48.4224	-100711124.4904
83	49.3862	-103128479.1031
84	50.2511	-100937841.0457
85	50.8549	-97782096.2072
86	51.4980	-98754980.3823
87	52.1623	-89841681.8317
88	52.8029	-89695381.8810
89	53.3216	-89230716.7616
90	53.7416	-94801622.9562
91	54.2800	-94952197.3394
92	54.6672	-105586860.2653
93	55.2726	-91229316.4311
94	55.9338	-93167438.3237
95	56.9079	-93506107.7703
96	57.9015	-98737384.9829
97	58.5809	-85085308.7128
98	59.3506	-90401314.6629
99	59.8890	-93891268.0734
100	60.6032	-87817536.5340
101	61.1957	-90434535.4853
102	61.5906	-81393897.8858
103	62.2298	-80986174.8007
104	62.7321	-89117748.9528
105	63.4354	-87939036.7119
106	63.9895	-82640806.6703
107	64.7566	-77094286.2570
108	65.7126	-82810178.7710
109	66.3926	-78629216.7338
110	67.1658	-84081141.1893
111	67.6703	-87914919.7304
112	68.1679	-79363764.1343
113	68.6940	-84761999.8343
114	69.1588	-75410926.7139
115	69.9610	-78731923.4287
116	70.7785	-68791175.1508
117	71.3826	-79980665.0255
118	72.0787	-74605086.5811
119	73.0770	-72339966.8607
120	73.9114	-74460596.0054
121	74.5245	-78136069.8042
122	75.1304	-77114496.6602
123	75.7781	-79028901.2211
124	76.4069	-69545395.8088
125	77.0503	-69232314.0608
126	77.6359	-68685716.3501
127	78.3508	-70709725.3045
128	79.0261	-66435039.6048
129	79.4583	-69506512.8078
130	80.1488	-66794768.1248
131	80.8479	-69183498.8005
132	81.7438	-70565992.1086
133	82.4332	-66173262.1374
134	82.9148	-69274155.2327
135	83.5416	-70814694.3040
136	84.0802	-61499800.6526
137	84.9615	-61735332.8526
138	85.5907	-70414748.1774
139	86.2505	-65319501.1569
140	86.8506	-65467217.0135
141	87.3255	-62590108.3823
142	88.0683	-60879121.7676
143	88.6965	-63509531.5580
144	89.3535	-59662030.3760
145	89.9564	-61935804.4820
146	90.4522	-57958091.9228
147	91.3570	-63956761.2852
148	92.1054	-60982496.9779
149	92.8981	-57211637.1900
150	93.5080	-59361586.5475
151	93.9855	-61083715.6662
152	94.6472	-59839930.2753
153	95.0490	-68546583.8408
154	95.5445	-61225800.6039
155	96.4120	-54938669.8243
156	96.9651	-59837051.4082
157	97.7011	-59082295.7145
158	98.1566	-60178776.1448
159	99.1073	-57893570.1278
160	100.0549	-57097661.9859
161	100.6403	-56416569.0246
162	101.2147	-53520027.1264
163	101.6698	-53118657.0743
164	102.1017	-51805003.2594
165	102.7767	-50879078.1186
166	103.2264	-57227255.7541
167	103.8256	-47602715.1866
168	104.4141	-52857772.8741
169	105.0942	-54483200.7641
170	106.1790	-49299696.0212
171	106.9073	-50059528.3692
172	107.7834	-55866641.9786
173	108.2575	-47862082.6915
174	108.9256	-46818480.5780
175	109.4382	-45845114.8957
176	109.8576	-46099528.0380
177	110.3955	-51801758.8386
178	110.7504	-49689276.3297
179	111.2854	-51647965.5467
180	111.9314	-45112089.0546
181	112.4427	-56821510.7751
182	113.5476	-50153682.8459
183	114.1886	-49651130.8351
184	115.0559	-49284798.2948
185	115.6889	-48422775.8572
186	116.1997	-47093746.9961
187	116.7896	-45387379.0571
188	117.1544	-50908501.7111
189	117.6627	-46763557.0343
190	118.1929	-45273736.0956
191	118.6711	-44686828.3646
192	119.3395	-44971810.1692
193	120.1998	-45566568.9880
194	121.4765	-48187796.4449
195	122.3379	-46567951.1035
196	123.1827	-43709707.2653
197	123.7316	-45573741.7328
198	124.2815	-43941321.5621
199	125.0676	-40820901.4063
200	125.5168	-47392504.8625
201	125.9797	-43056063.3259
202	126.5983	-39503855.8160
203	126.9608	-41524079.7563
204	127.4462	-42111210.0506
205	128.0918	-39480203.6386
206	128.7060	-40448063.2506
207	129.8087	-42049256.1185
208	130.4464	-41239521.3499
209	131.3507	-39466465.9764
210	131.9091	-41250512.8721
211	132.4263	-43060475.4632
212	133.1063	-38773301.2963
213	133.5391	-41705409.8507
214	134.0228	-39023328.2184
215	134.5978	-45079976.3842
216	135.0668	-38323460.2485
217	135.7298	-41342686.8010
218	136.4199	-40780194.3967
219	137.3507	-41780863.6872
220	138.2256	-39099264.8795
221	138.7404	-37886631.1181
222	139.6106	-38432609.0168
223	140.0871	-36968012.3037
224	140.6073	-37270496.2682
225	141.2213	-37631824.6760
226	141.6443	-40675047.5695
227	142.3435	-38325790.8255
228	142.8139	-38370516.4092
229	143.6620	-34807316.7680
230	144.5424	-41398052.9383
231	145.1120	-39171601.6724
232	146.0450	-34703451.8014
233	146.6494	-34446563.3847
234	147.4662	-34244958.8074
235	148.1279	-35927761.0216
236	148.5962	-37753669.6833
237	149.2301	-33012851.2139
238	149.6436	-36548060.4253
239	150.2610	-34092431.2276
240	150.8903	-33601760.3247
241	151.4982	-35339870.9688
242	152.2025	-34634827.3078
243	152.7163	-36060343.7091
244	153.2529	-34914494.4889
245	154.1516	-36005665.8481
246	154.7561	-33354526.0351
247	155.3132	-32360109.6114
248	155.7587	-32544327.9942
249	156.3228	-32666962.0169
250	157.0097	-31033070.1325
251	157.3992	-29298525.8926
252	158.3481	-33348258.5986
253	158.8627	-31667235.8595
254	159.4286	-34066665.1458
255	160.1605	-35156037.7702
256	160.7041	-33982322.2146
257	161.4648	-31538601.9867
258	162.2613	-29424260.0350
259	162.8232	-32822939.5483
260	163.5621	-31674710.3953
261	164.0438	-33061489.9796
262	164.5212	-29522375.8874
263	165.1252	-30406717.8283
264	165.7485	-29148126.4146
265	166.5014	-28284274.5061
266	167.0871	-30810156.1429
267	167.5418	-29883933.2129
268	168.2160	-39388259.0747
269	168.8063	-28433972.1418
270	169.4598	-28018047.4589
271	170.3911	-30640415.0939
272	170.8513	-26704969.3127
273	171.8294	-29850197.7142
274	172.3632	-30407805.1243
275	173.2497	-30657504.3252
276	173.9530	-28724356.6327
277	174.5568	-26613172.0164
278	175.2684	-28642433.1909
279	175.8826	-28476805.9380
280	176.3188	-28338416.9875
281	176.8285	-31954441.9177
282	177.3240	-27562717.2723
283	178.2791	-28090485.7506
284	179.0387	-27333156.8735
285	179.7235	-26116827.5406
286	180.5642	-29304512.3791
287	181.1489	-31393379.6856
288	182.0426	-28154165.9390
289	182.7122	-26787427.0802
290	183.1326	-31876663.7341
291	183.8569	-27455384.1932
292	184.3031	-26012847.3742
293	184.7601	-27289599.1791
294	185.4628	-27619818.6164
295	185.8674	-25239586.8120
296	186.6430	-26402833.3535
297	187.4444	-28143422.2205
298	188.2777	-27643449.7797
299	189.0646	-27674420.9094
300	189.6646	-25624141.0834
301	190.6128	-24742334.6336
302	191.1162	-25631971.4682
303	191.5304	-24571303.2152
304	192.1144	-27287968.7707
305	192.5175	-24155935.3237
306	193.0023	-25885760.3118
307	193.5037	-22852292.7960
308	193.8868	-24164050.5173
309	194.4882	-25331929.9741
310	195.3364	-24706320.1020
311	196.1099	-22547230.7017
312	196.9206	-26850690.6245
313	197.5637	-23180573.1655
314	198.1321	-27267534.2065
315	198.7562	-24194403.9665
316	199.2663	-26649845.2575
317	199.9005	-24433266.7886
318	200.3240	-25192933.1802
319	200.7805	-23902685.8652
320	201.2458	-21671238.7697
321	201.6325	-25618639.4174
322	202.2070	-24101560.6806
323	203.0628	-24835459.5846
324	203.9585	-22172292.3951
325	204.8141	-21502628.5340
326	205.3968	-22826983.7314
327	205.9544	-23282197.6472
328	206.6131	-23794306.6944
329	207.2397	-23222393.8379
330	207.8308	-26588983.5819
331	208.1930	-21018463.9881
332	208.6781	-21397835.6606
333	209.1768	-22283688.8053
334	209.5907	-22502090.6599
335	210.1505	-21109764.2715
336	210.9208	-21727298.1862
337	211.6980	-22714201.6465
338	212.7183	-22479542.4726
339	213.2845	-22900647.5939
340	213.9855	-20989316.8467
341	214.6312	-20329911.9082
342	215.0658	-21461474.8451
343	215.7214	-21748689.4338
344	216.1607	-20976619.8768
345	216.6519	-21137467.7734
346	217.1890	-24334512.9835
347	217.5700	-20281058.9127
348	218.1239	-18969674.1063
349	218.8602	-19768416.4341
350	219.4921	-24349890.2020
351	220.3345	-18775782.0836
352	221.0511	-21375175.4954
353	221.9030	-21079679.4648
354	222.7987	-18481423.7845
355	223.2255	-22146341.8723
356	223.9624	-19998341.0037
357	224.4932	-21325556.5663
358	224.9381	-18887306.3141
359	225.5214	-21806107.3186
360	225.9541	-19310560.5651
361	226.7703	-23549422.9493
362	227.6801	-19857491.6107
363	228.2408	-18747788.6014
364	229.2351	-18196896.2817
365	229.9193	-21264978.4413
366	230.7579	-19867823.8575
367	231.3302	-18978334.7015
368	231.7439	-23155990.5622
369	232.3296	-19914190.2401
370	232.8865	-17360666.6173
371	233.2775	-19667733.9216
372	233.9344	-18080679.0758
373	234.7503	-20101155.7749
374	235.5067	-19432808.8856
375	236.2520	-19831713.0728
376	236.6422	-18753492.1534
377	237.5064	-18512298.9235
378	238.2765	-16915109.9968
379	239.1555	-20591110.9535
380	239.6208	-19927658.2640
381	240.0223	-21182364.2593
382	240.7266	-19228664.2894
383	241.2279	-17567004.9762
384	241.6957	-20400835.2196
385	242.4185	-18792261.3357
386	242.9693	-17364980.9277
387	243.7872	-17107922.1532
388	244.4535	-21652788.0941
389	244.9239	-19703404.2336
390	245.9036	-17216488.7834
391	246.5450	-17160736.4894
392	247.4249	-17343024.1557
393	248.0603	-17570383.5779
394	248.5399	-17908127.7640
395	249.3448	-18704322.5555
396	249.8893	-20052338.7410
397	250.7070	-17633023.5657
398	251.4854	-16844434.0642
399	251.9822	-17912319.0071
400	252.6616	-18260801.0948
401	253.0973	-20376158.3977
402	253.5951	-19708986.9585
403	254.3846	-15705959.7414
404	254.8849	-18139143.6209
405	255.3195	-18053790.1098
406	256.0675	-18008572.4216
407	256.5059	-17417845.4986
408	257.4536	-17425638.4874
409	258.2055	-19577291.6014
410	258.8096	-18146715.1455
411	259.4946	-16663262.3715
412	259.9968	-18874020.5649
413	260.4707	-15151755.2466
414	261.0173	-17081053.5159
415	261.4405	-16654374.4435
416	262.3176	-17017730.9676
417	263.0222	-15407962.6917
418	263.5741	-17006296.5112
419	264.1962	-18570248.3583
420	264.7990	-16591957.4228
421	265.6705	-16900069.6519
422	266.2921	-16144193.9553
423	266.7656	-15602359.2404
424	267.3858	-16635307.4615
425	267.9410	-17443961.9653
426	268.3107	-14787544.7087
427	268.8150	-15791594.1234
428	269.3058	-15104810.5703
429	269.7613	-16220617.6765
430	270.5928	-16476789.8085
431	271.1503	-16501449.5718
432	271.6338	-14817809.7919
433	272.4760	-14347605.1527
434	273.0499	-15085876.5280
435	273.7649	-14963848.6934
436	274.3547	-16321097.8926
437	274.7741	-16532738.7422
438	275.5434	-16843118.8322
439	275.9831	-16178282.8610
440	276.3929	-17468282.3784
441	276.9796	-14318214.7964
442	277.3568	-15390316.3275
443	278.0133	-15058106.2168
444	278.8112	-16567893.6808
445	279.6516	-15032251.5095
446	280.5044	-15042129.2136
447	281.0259	-18799275.9479
448	281.8286	-14199212.9432
449	282.3842	-14935425.4517
450	282.8364	-13860016.1909
451	283.6260	-16122502.3885
452	284.1211	-13948536.0884
453	284.5791	-13994816.0728
454	285.0922	-16433493.7418
455	285.4984	-16336857.0918
456	285.9928	-15515113.3190
457	286.7111	-14427366.0126
458	287.7062	-15271235.3071
459	288.6908	-14494758.5295
460	289.3542	-14906164.8739
461	290.0394	-15401648.4984
462	290.6546	-13796211.5590
463	291.1399	-15674996.2910
464	291.7566	-14052436.0133
465	292.2368	-14413648.4613
466	292.6961	-13556465.0604
467	293.2860	-13639161.8325
468	293.7224	-13068589.7680
469	294.1764	-13293899.4337
470	294.7685	-13915767.1396
471	295.6745	-13185282.6317
472	296.7093	-13183646.5388
473	297.5421	-15465041.1678
474	298.0808	-13748380.9835
475	298.6721	-14315134.3876
476	299.1792	-14371903.4053
477	299.6612	-14417492.7661
478	300.1591	-13722229.8688
479	300.5217	-14313878.0184
480	300.9832	-13368519.4997
481	301.4663	-14632609.6580
482	301.8493	-12628874.9146
483	302.4095	-13066724.4106
484	302.9983	-14115577.6558
485	303.8432	-13325683.3378
486	304.7699	-13020589.4495
487	305.5238	-15734687.4515
488	306.4047	-13562797.5193
489	306.9869	-13597813.8768
490	307.4188	-12625017.8647
491	308.0080	-13818638.5843
492	308.4631	-12688817.2723
493	308.9228	-13222897.5716
494	309.5383	-13654630.9764
495	309.9358	-12445039.5873
496	310.4102	-13854120.6842
497	311.3545	-13250329.0695
498	311.8388	-13698603.6778
499	312.7736	-13592334.0126
500	313.6667	-14920513.3671
501	314.1704	-14335059.9183
502	315.0004	-13063031.6981
503	315.4960	-12451278.7616
504	315.9447	-14020564.9937
505	316.5465	-12066166.5658
506	316.9409	-13083243.2841
507	317.4162	-13828119.5839
508	317.9279	-14847467.0204
509	318.2990	-12334587.5513
510	319.1166	-13927524.5314
511	319.7816	-12813403.2708
512	320.4380	-11542690.7231
513	321.3706	-12187775.1643
514	322.0233	-13320694.7169
515	322.9405	-12892449.4702
516	323.5852	-12542044.1145
517	324.0375	-12388234.3709
518	324.6792	-12636984.7269
519	325.1589	-12939985.2694
520	325.6112	-11537519.6863
521	326.2608	-11510105.0174
522	326.8176	-14048199.7916
523	327.6590	-12822850.6892
524	328.4411	-12824863.4086
525	328.9428	-11974280.7253
526	329.7957	-12211209.0217
527	330.6214	-11415677.0191
528	331.1688	-11867102.5212
529	331.8532	-11489881.9548
530	332.2855	-11452815.8399
531	332.7081	-11232829.6553
532	333.3799	-11461280.9287
533	333.7731	-11733954.1261
534	334.3343	-11801872.5998
535	335.2750	-11428348.9505
536	335.7345	-11389081.7388
537	336.4670	-12347755.9013
538	337.0863	-12167219.9858
539	337.5267	-12720806.8763
540	338.5226	-11237175.9906
541	339.1207	-11252425.3387
542	339.5787	-11390769.5908
543	340.1383	-11329982.2785
544	340.6609	-10958929.5998
545	341.1657	-11845079.0600
546	341.7695	-11595877.8740
547	342.3235	-11826637.2925
548	343.0526	-10778952.6927
549	343.8372	-12240874.7612
550	344.2240	-11011197.0584
551	344.9602	-11737597.1747
552	345.6549	-11421564.6712
553	346.4961	-11443263.6333
554	347.2615	-11293188.2433
555	347.8421	-11912748.1981
556	348.5089	-10787988.8943
557	349.0715	-11703967.2488
558	349.7141	-10498018.5210
559	350.4984	-10830916.6091
560	351.0183	-10713409.4868
561	351.5652	-10848722.9630
562	352.0043	-12012245.7001
563	352.6184	-11434407.6953
564	353.2756	-10703228.5294
565	353.8303	-11463082.1529
566	354.6808	-11000397.1339
567	355.2086	-11566949.3069
568	355.6815	-10869788.3806
569	356.3310	-11583867.6828
570	356.9820	-10971877.8311
571	357.7614	-10566303.9570
572	358.4628	-10481784.4973
573	358.8810	-11031222.3310
574	359.5458	-10767420.1401
575	360.2342	-10826592.0163
576	360.7616	-10737145.3887
577	361.4257	-11280867.7354
578	362.1905	-10339693.0969
579	363.0070	-11228799.4456
580	363.7070	-10899481.0636
581	364.1278	-10945006.2966
582	364.8679	-10893650.5922
583	365.7204	-11720776.1300
584	366.2301	-10813904.9611
585	366.9871	-10234708.5362
586	367.3964	-10141875.5428
587	367.8755	-10885284.0740
588	368.5577	-10303028.3843
589	368.9225	-10878116.9389
590	369.5953	-10181432.2910
591	370.3519	-10409131.4278
592	370.7501	-10504766.5173
593	371.3945	-10074060.3638
594	371.9878	-11337833.0085
595	372.6971	-12087326.0925
596	373.5857	-10118530.6963
597	374.1901	-10059802.2459
598	374.8746	-11457793.8014
599	375.3433	-11358893.0532
600	375.7576	-9953903.5644
601	376.3246	-10422268.2231
602	376.8662	-10793722.8461
603	377.2371	-10478830.4804
604	377.9616	-9949826.8358
605	378.8128	-9915152.6315
606	379.4267	-11861237.5218
607	380.1799	-10320268.8147
608	380.8644	-10174538.9183
609	381.4038	-10312822.6876
610	382.0520	-10415026.6836
611	382.4933	-9631980.5459
612	382.9503	-9938687.6163
613	383.6166	-12899439.6463
614	384.0495	-10912452.4069
615	384.7978	-9598466.8563
616	385.3229	-10294721.0688
617	385.7076	-9709478.0308
618	386.7199	-9688301.8480
619	387.3908	-9559744.8022
620	388.4990	-9729050.9812
621	389.3712	-10616428.9720
622	390.0094	-10632127.0224
623	390.7816	-10886583.0492
624	391.2375	-9457598.1683
625	391.6830	-10198300.5523
626	392.3059	-9692624.5699
627	392.7308	-9629719.7351
628	393.2423	-9664369.6387
629	393.7465	-10247610.7681
630	394.1140	-9692211.2748
631	394.6200	-9432468.6112
632	395.4091	-9434836.5906
633	396.1635	-10317235.8199
634	397.1014	-10520859.8373
635	397.9886	-10819777.8258
636	398.5812	-9525726.8535
637	399.1793	-9348906.9700
638	399.5875	-9619455.1868
639	400.0313	-9578850.1585
640	400.5081	-9606628.4966
641	400.9306	-9343708.6900
642	401.3914	-9388037.2764
643	401.8588	-9822454.8893
644	402.2757	-9470779.4993
645	402.9154	-9545458.3803
646	403.8668	-9764443.0460
647	405.0741	-9822426.1647
648	406.0909	-9632449.3185
649	406.6010	-9304317.2373
650	407.3288	-9312377.3945
651	408.0467	-10797879.3668
652	408.5008	-9358120.9389
653	408.9937	-9264411.2560
654	409.3891	-9779526.0969
655	409.8001	-10052115.9124
656	410.2933	-10346795.7095
657	410.6967	-10111220.9008
658	411.2533	-9776029.0060
659	412.3270	-10049659.7423
660	413.3894	-9789123.9949
661	413.9307	-9362321.2673
662	414.5741	-9184548.2644
663	415.0923	-9241060.9387
664	415.6259	-9158222.2285
665	416.0377	-9862711.8611
666	416.5527	-8997531.5440
667	417.0201	-9270361.4252
668	417.4653	-9806481.6960
669	418.0790	-9153152.8841
670	418.5841	-9573519.9230
671	419.0077	-10536953.0554
672	419.8706	-9359669.5931
673	420.4805	-9426463.7849
674	421.2292	-9120293.1871
675	422.1618	-9133212.0681
676	422.8161	-9716353.7536
677	423.6542	-9294759.7879
678	424.3367	-9061361.7615
679	424.7679	-9269848.7568
680	425.4533	-9224236.6691
681	425.8625	-10380430.3392
682	426.3112	-9419974.4666
683	426.7672	-9404021.5324
684	427.1793	-9054006.0707
685	427.6964	-8996750.5974
686	428.5315	-9131923.4598
687	429.0544	-9470836.8809
688	430.1137	-8954343.2171
689	430.8659	-8890382.3293
690	431.5938	-9657426.0073
691	432.2812	-9439489.4556
692	432.7141	-8838574.0865
693	433.1819	-8666483.3712
694	433.7937	-9473542.5644
695	434.1907	-9017032.4580
696	434.6073	-8897555.9044
697	435.0898	-8998276.1901
698	435.5864	-9558714.8524
699	436.4589	-8709409.3057
700	437.1318	-9504466.5435
701	437.8792	-9135453.5568
702	438.7367	-9264644.4019
703	439.2912	-8797964.8175
704	439.9219	-8908108.1883
705	440.6156	-8745110.8571
706	441.0014	-8920954.9619
707	441.5585	-9103069.1252
708	442.1099	-8719245.6631
709	442.4873	-9177160.6496
710	443.0793	-8927557.1557
711	443.9100	-8826029.3337
712	444.5570	-8716695.0565
713	445.3426	-8850540.5770
714	445.8872	-9648921.8001
715	446.9442	-9334185.4173
716	447.7347	-8872684.9781
717	448.2430	-8925991.8508
718	448.7826	-9470072.3851
719	449.3313	-8893405.7826
720	449.8555	-9516055.2594
721	450.5236	-9071956.1568
722	450.9441	-9061990.4456
723	451.4404	-8891817.4631
724	452.3783	-8740808.3953
725	452.8706	-9012500.1095
726	453.4574	-8577173.6499
727	453.9719	-9087522.7607
728	454.5551	-8597174.2678
729	455.3960	-8537466.4992
730	456.0634	-8709899.5904
731	456.6517	-8481152.3435
732	457.2118	-8827216.5028
733	457.6616	-9532078.9254
734	458.1342	-8564930.2438
735	458.6988	-8893822.5899
736	459.2987	-8610851.2080
737	460.1462	-8561425.1993
738	460.7746	-8506552.1411
739	461.2449	-8668122.0191
740	461.9546	-8675408.7926
741	462.3634	-8519688.2586
742	463.0313	-8757941.5774
743	463.7523	-8764211.0078
744	464.2796	-8744004.3963
745	464.8699	-8591232.4966
746	465.2796	-8441092.2815
747	465.9436	-8514353.3335
748	466.8755	-8820770.8352
749	467.4374	-8650659.6052
750	468.2023	-9143094.1731
751	468.8575	-9322216.5089
752	469.3580	-8820995.4103
753	469.9933	-8602704.6178
754	470.5727	-8686164.5724
755	471.3258	-8820675.2623
756	472.0748	-8515224.8122
757	472.5388	-8354317.7071
758	473.2258	-9319179.6807
759	473.9815	-8421966.1458
760	474.5117	-8868969.3158
761	475.2766	-8928677.6481
762	475.8255	-8740077.2534
763	476.4333	-8414377.7037
764	477.0546	-8665596.0914
765	477.5365	-9225569.1785
766	478.1847	-8982991.2160
767	478.8939	-8756484.5309
768	479.5079	-8791488.2710
769	480.0871	-8452448.8194
770	480.4950	-8353737.3351
771	480.9603	-8466282.2856
772	481.7308	-8985545.2165
773	482.4400	-8460771.6052
774	483.2903	-9076048.1705
775	483.8596	-9526892.4678
776	484.3287	-8540525.4378
777	485.0076	-8292472.2700
778	485.4042	-9465300.6878
779	485.8642	-8209911.5653
780	486.6051	-8390157.6276
781	487.1512	-8509241.1098
782	487.8655	-8411022.7878
783	488.5906	-8435715.0580
784	489.1452	-8797192.7495
785	489.9286	-8483337.2460
786	490.5570	-8317487.6189
787	491.1829	-8480693.5372
788	491.7554	-8405572.0870
789	492.1961	-8404901.6396
790	492.6772	-8719040.6323
791	493.1183	-8327495.9842
792	493.5343	-8256319.2704
793	494.0645	-8329245.9343
794	494.7377	-8272790.5295
795	495.2968	-8248885.1467
796	496.0798	-8888427.2891
797	496.8831	-8347335.2793
798	497.5296	-8254055.9138
799	498.2317	-9404562.4082
800	498.6174	-8210689.3284
801	499.1715	-8798950.5951
802	499.7506	-8322355.4618
803	500.1683	-8555904.2849
804	500.6422	-8225234.7739
805	501.1562	-8247703.3743
806	501.5966	-8270519.9576
807	502.3774	-8768734.3049
808	503.0295	-8342094.7221
809	503.5683	-8244755.2410
810	504.6246	-8274037.2945
811	505.3026	-8280582.5058
812	506.2405	-8722628.3355
813	506.7846	-8316666.1518
814	507.2522	-8190310.4132
815	507.8667	-8199120.2220
816	508.2759	-8134538.6852
817	508.6638	-8187760.9072
818	509.1961	-8226906.5673
819	509.6128	-8176823.9386
820	510.1248	-8203763.1005
821	510.7246	-8117075.1377
822	511.4363	-8189176.3263
823	512.4126	-8710343.3578
824	513.3028	-8195479.3858
825	514.0060	-8151453.7846
826	514.7355	-8590475.3974
827	515.2648	-8428667.2770
828	516.0220	-8303626.9047
829	516.4545	-8208857.6121
830	516.8685	-8178680.6807
831	517.4988	-8084583.4550
832	518.0005	-8868549.6191
833	518.4598	-8185794.6042
834	519.0173	-8194651.3985
835	519.4934	-8111949.3891
836	520.3227	-8173025.8460
837	521.4150	-8120764.6840
838	521.9811	-8169408.8216
839	522.7949	-9006064.8690
840	523.2575	-8045325.8310
841	523.7458	-8379745.0230
842	524.5538	-8534548.9247
843	524.9329	-8223865.9546
844	525.3305	-8106080.7529
845	525.8539	-8070052.1443
846	526.2463	-8500250.5038
847	526.6796	-8929560.4339
848	527.1453	-8117436.5965
849	527.5409	-8186706.9374
850	528.0212	-8059877.4519
851	529.0284	-8000571.3456
852	529.9653	-8114106.0608
853	530.7678	-8113322.3410
854	531.4532	-7986539.7247
855	532.2024	-8042585.3765
856	532.8360	-8050850.3578
857	533.2205	-8040326.7687
858	533.8257	-8025529.9064
859	534.2777	-8177556.3356
860	534.6940	-8070710.0833
861	535.4110	-8123392.5570
862	535.8318	-8063292.3470
863	536.2711	-7985385.9417
864	537.0092	-8213340.5274
865	537.8024	-8014499.3325
866	538.8815	-8143188.2434
867	539.6094	-8220279.4098
868	540.2154	-7997882.8342
869	541.0067	-7978470.7073
870	541.6043	-8072213.6802
871	542.0325	-8238095.7481
872	542.5294	-8133074.1497
873	542.9946	-7958669.4625
874	543.4460	-7976838.5740
875	543.9813	-8170344.1701
876	544.5119	-8191685.3482
877	545.0750	-8081346.8209
878	545.8994	-8057887.1388
879	546.6370	-8299092.4672
880	547.5279	-8026491.5591
881	548.1014	-8196072.8473
882	548.8063	-8137893.1727
883	549.4257	-8010595.6994
884	549.8638	-8014993.1211
885	550.4425	-8127355.4197
886	550.9681	-8033080.7657
887	551.3837	-8081692.7614
888	552.1429	-8061653.9113
889	552.6002	-8280259.2303
890	553.1846	-8046512.3075
891	553.8697	-8075871.2005
892	554.3780	-8445187.6830
893	555.1824	-7913449.4739
894	556.0870	-8004140.4731
895	556.7121	-8006581.4004
896	557.3059	-7949847.9413
897	557.7677	-8034645.0275
898	558.3011	-8144305.0395
899	558.8790	-8321281.4473
900	559.2591	-7954596.9995
901	559.7245	-7956277.3011
902	560.1737	-7931628.6907
903	560.7636	-7971673.7781
904	561.4027	-8156050.4373
905	562.0103	-8705702.9187
906	562.4328	-7974007.7006
907	563.5299	-7891055.3278
908	564.2200	-8173320.8159
909	564.7406	-7868910.8156
910	565.4222	-8347945.0971
911	565.8455	-7933977.1133
912	566.4002	-7899202.3610
913	566.8872	-7926079.8437
914	567.2216	-7948408.5619
915	567.9482	-8011070.4989
916	568.7831	-7833441.8206
917	569.1755	-8085856.9852
918	569.8859	-7914910.3874
919	570.3858	-7957583.3408
920	570.9284	-7973244.5216
921	571.8145	-7864592.7004
922	572.1876	-8039007.3266
923	572.6158	-7910562.6858
924	573.1759	-7954951.7117
925	573.6533	-7869638.1087
926	574.1667	-7858963.5965
927	574.7021	-7820204.2116
928	575.2233	-7855897.3902
929	575.9365	-7865847.4105
930	576.5780	-7908969.2720
931	577.1349	-7881231.5548
932	577.7918	-7954786.6559
933	578.2476	-7811084.2657
